s9	s10	s11	s12	s13	s14	s15	s16	toggle_black
61	80	11	91	100	0	100	0	1
61	80	11	91	100	0	100	0	1
61	80	11	91	100	0	100	0	1
61	80	11	91	100	0	100	0	1
61	80	11	91	100	0	100	0	1
61	80	11	91	100	0	100	0	1
61	80	11	91	100	0	100	0	1
61	80	11	91	100	0	100	0	1
61	80	11	91	100	0	100	0	1
61	80	11	91	99	0	100	0	1
61	80	11	91	98	0	100	0	1
61	80	11	91	98	0	100	0	1
61	80	11	91	97	0	100	0	1
61	80	11	91	97	0	100	0	1
61	80	11	91	97	0	100	0	1
61	80	11	91	96	0	100	0	1
61	80	11	91	95	0	100	0	1
61	80	11	91	95	0	100	0	1
61	80	11	91	94	0	100	0	1
61	80	11	91	94	0	100	0	1
61	80	11	91	94	0	100	0	1
61	80	11	91	94	0	100	0	1
61	80	11	91	91	0	100	0	1
61	80	11	91	87	0	100	0	1
61	80	11	91	83	0	100	0	1
61	80	11	91	82	0	100	0	1
61	80	11	91	81	0	100	0	1
61	80	11	91	80	0	100	0	1
61	80	11	91	80	0	100	0	1
61	80	11	91	80	0	100	0	1
61	80	11	91	80	0	100	0	1
61	80	11	91	80	0	100	0	1
61	80	11	91	79	0	100	0	1
61	80	11	91	79	0	100	0	1
61	80	11	91	79	0	100	0	1
61	80	11	91	78	0	100	0	1
61	80	11	91	74	0	100	0	1
61	80	11	91	71	0	100	0	1
61	80	11	91	67	0	100	0	1
61	80	11	91	66	0	100	0	1
61	80	11	91	66	0	100	0	1
61	80	11	91	66	0	100	0	1
61	80	11	91	66	0	100	0	1
61	80	11	91	65	0	100	0	1
61	80	11	91	65	0	100	0	1
61	80	11	91	64	0	100	0	1
61	80	11	91	61	0	100	0	1
61	80	11	91	61	0	100	0	1
61	80	11	91	60	0	100	0	1
61	80	11	91	59	0	100	0	1
61	80	11	91	57	0	100	0	1
61	80	11	91	54	0	100	0	1
61	80	11	91	54	0	100	0	1
61	80	11	91	54	0	100	0	1
61	80	11	91	54	0	100	0	1
61	80	11	91	54	0	100	0	1
61	80	11	91	53	0	100	0	1
61	80	11	91	52	0	100	0	1
61	80	11	91	50	0	100	0	1
61	80	11	91	49	0	100	0	1
61	80	11	91	48	0	100	0	1
61	80	11	91	47	0	100	0	1
61	80	11	91	46	0	100	0	1
61	80	11	91	46	0	100	0	1
61	80	11	91	44	0	100	0	1
61	80	11	91	44	0	100	0	1
61	80	11	91	44	0	100	0	1
61	80	11	91	44	0	100	0	1
61	80	11	91	44	0	100	0	1
61	80	11	91	40	0	100	0	1
61	80	11	91	39	0	100	0	1
61	80	11	91	39	0	100	0	1
61	80	11	91	37	0	100	0	1
61	80	11	91	37	0	100	0	1
61	80	11	91	36	0	100	0	1
61	80	11	91	36	0	100	0	1
61	80	11	91	35	0	100	0	1
61	80	11	91	35	0	100	0	1
61	80	11	91	35	0	100	0	1
61	80	11	91	34	0	100	0	1
61	80	11	91	33	0	100	0	1
61	80	11	91	33	0	100	0	1
61	80	11	91	33	0	100	0	1
61	80	11	91	33	0	100	0	1
61	80	11	91	32	0	100	0	1
61	80	11	91	31	0	100	0	1
61	80	11	91	31	0	100	0	1
61	80	11	91	30	0	100	0	1
61	80	11	91	29	0	100	0	1
61	80	11	91	28	0	100	0	1
61	80	11	91	28	0	100	0	1
61	80	11	91	28	0	100	0	1
61	80	11	91	27	0	100	0	1
61	80	11	91	26	0	100	0	1
61	80	11	91	26	0	100	0	1
61	80	11	91	25	0	100	0	1
61	80	11	91	24	0	100	0	1
61	80	11	91	24	0	100	0	1
61	80	11	91	24	0	100	0	1
61	80	11	91	24	0	100	0	1
61	80	11	91	24	0	100	0	1
61	80	11	91	24	0	100	0	1
61	80	11	91	23	0	100	0	1
61	80	11	91	21	0	100	0	1
61	80	11	91	20	0	100	0	1
61	80	11	91	20	0	100	0	1
61	80	11	91	20	0	100	0	1
61	80	11	91	20	0	100	0	1
61	80	11	91	18	0	100	0	1
61	80	11	91	18	0	100	0	1
61	80	11	91	18	0	100	0	1
61	80	11	91	18	0	100	0	1
61	80	11	91	18	0	100	0	1
61	80	11	91	17	0	100	0	1
61	80	11	91	17	0	100	0	1
61	80	11	91	17	0	100	0	1
61	80	11	91	14	0	100	0	1
61	80	11	91	13	0	100	0	1
61	80	11	91	13	0	100	0	1
61	80	11	91	12	0	100	0	1
61	80	11	91	11	0	100	0	1
61	80	11	91	11	0	100	0	1
61	80	11	91	11	0	100	0	1
61	80	11	91	10	0	100	0	1
61	80	11	91	9	0	100	0	1
61	80	11	91	9	0	100	0	1
61	80	11	91	9	0	100	0	1
61	80	11	91	9	0	100	0	1
61	80	11	91	9	0	100	0	1
61	80	11	91	8	0	100	0	1
61	80	11	91	8	0	100	0	1
61	80	11	91	7	0	100	0	1
61	80	11	91	6	0	100	0	1
61	80	11	91	6	0	100	0	1
61	80	11	91	6	0	100	0	1
61	80	11	91	6	0	100	0	1
61	80	11	91	6	0	100	0	1
61	80	11	91	6	0	100	0	1
61	80	11	91	6	0	100	0	1
61	80	11	91	6	0	100	0	1
61	80	11	91	6	0	100	0	1
61	80	11	91	6	0	100	0	1
61	80	11	91	6	0	100	0	1
61	80	11	91	6	0	100	0	1
61	80	11	91	6	0	100	0	1
61	80	11	91	6	0	100	0	1
61	80	11	91	6	0	100	0	1
61	80	11	91	6	0	100	0	1
61	80	11	91	6	0	100	0	1
61	80	11	91	6	0	100	0	1
61	80	11	91	6	0	100	0	1
61	80	11	91	6	0	100	0	1
61	80	11	91	6	0	100	0	1
61	80	11	91	6	0	100	0	1
61	80	11	91	6	0	100	0	1
61	80	11	91	6	0	100	0	1
61	80	11	91	6	0	100	0	1
61	80	11	91	6	0	100	0	1
61	80	11	91	6	0	100	0	1
61	79	11	91	6	0	100	0	1
61	76	11	91	6	0	100	0	1
61	72	11	91	6	0	100	0	1
61	68	11	91	6	0	100	0	1
61	64	11	91	6	0	100	0	1
61	62	11	91	6	0	100	0	1
61	60	11	91	6	0	100	0	1
61	60	11	91	6	0	100	0	1
61	60	11	91	6	0	100	0	1
61	59	11	91	6	0	100	0	1
61	59	11	91	6	0	100	0	1
61	59	11	91	6	0	100	0	1
61	59	11	91	6	0	100	0	1
61	59	11	91	6	0	100	0	1
61	59	11	91	6	0	100	0	1
61	59	11	91	6	0	100	0	1
61	59	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	1	100	0	1
61	57	11	91	6	2	100	0	1
61	57	11	91	6	2	100	0	1
61	57	11	91	6	3	100	0	1
61	57	11	91	6	3	100	0	1
61	57	11	91	6	3	100	0	1
61	57	11	91	6	3	100	0	1
61	57	11	91	6	4	100	0	1
61	57	11	91	6	5	100	0	1
61	57	11	91	6	14	100	0	1
61	57	11	91	6	24	100	0	1
61	57	11	91	6	28	100	0	1
61	57	11	91	6	29	100	0	1
61	57	11	91	6	29	100	0	1
61	57	11	91	6	30	100	0	1
61	57	11	91	6	30	100	0	1
61	57	11	91	6	31	100	0	1
61	57	11	91	6	31	100	0	1
61	57	11	91	6	31	100	0	1
61	57	11	91	6	31	100	0	1
61	57	11	91	6	31	100	0	1
61	57	11	91	6	28	100	0	1
61	57	11	91	6	28	100	0	1
61	57	11	91	6	24	100	0	1
61	57	11	91	6	23	100	0	1
61	57	11	91	6	22	100	0	1
61	57	11	91	6	21	100	0	1
61	57	11	91	6	3	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	11	91	6	0	100	0	1
61	57	17	91	6	0	100	0	1
61	57	23	91	6	0	100	0	1
61	57	37	91	6	0	100	0	1
61	57	46	91	6	0	100	0	1
61	57	57	91	6	0	100	0	1
61	57	61	91	6	0	100	0	1
61	57	66	91	6	0	100	0	1
61	57	66	91	6	0	100	0	1
61	57	66	91	6	0	100	0	1
61	57	66	91	6	0	100	0	1
61	57	66	91	6	0	100	0	1
61	57	66	91	6	0	100	0	1
61	57	66	91	6	0	100	0	1
61	57	65	91	6	0	100	0	1
61	57	65	91	6	0	100	0	1
61	57	65	91	6	0	100	0	1
61	57	62	91	6	0	100	0	1
61	57	53	91	6	0	100	0	1
61	57	48	91	6	0	100	0	1
61	57	45	91	6	0	100	0	1
61	57	43	91	6	0	100	0	1
61	57	39	91	6	0	100	0	1
61	57	36	91	6	0	100	0	1
61	57	35	91	6	0	100	0	1
61	57	35	91	6	0	100	0	1
61	57	34	91	6	0	100	0	1
61	57	34	91	6	0	100	0	1
61	57	34	91	6	0	100	0	1
61	57	34	91	6	0	100	0	1
61	57	34	91	6	0	100	0	1
61	57	34	91	6	0	100	0	1
61	57	34	91	6	0	100	0	1
61	57	34	91	6	0	100	0	1
61	57	34	91	6	0	100	0	1
61	57	34	91	6	0	100	0	1
61	57	34	91	6	0	100	0	1
61	57	34	91	6	0	100	0	1
61	57	34	91	6	0	100	0	1
61	57	34	91	6	0	100	0	1
61	57	34	91	6	0	100	0	1
61	57	34	91	6	0	100	0	1
61	57	35	91	6	0	100	0	1
61	57	36	91	6	0	100	0	1
61	57	43	91	6	0	100	0	1
61	57	43	91	6	0	100	0	1
61	57	44	91	6	0	100	0	1
61	57	46	91	6	0	100	0	1
61	57	54	91	6	0	100	0	1
61	57	57	91	6	0	100	0	1
61	57	61	91	6	0	100	0	1
61	57	67	91	6	0	100	0	1
61	57	70	91	6	0	100	0	1
61	57	72	91	6	0	100	0	1
61	57	76	91	6	0	100	0	1
61	57	77	91	6	0	100	0	1
61	57	78	91	6	0	100	0	1
61	57	78	91	6	0	100	0	1
61	57	78	91	6	0	100	0	1
61	57	78	91	6	0	100	0	1
61	57	79	91	6	0	100	0	1
61	57	87	91	6	0	100	0	1
61	57	87	90	6	0	100	0	1
61	57	87	90	6	0	100	0	1
61	57	87	90	6	0	100	0	1
61	57	86	90	6	0	100	0	1
61	57	84	90	6	0	100	0	1
61	57	84	90	6	0	100	0	1
61	57	81	90	6	0	100	0	1
61	57	80	90	6	0	100	0	1
61	57	80	90	6	0	100	0	1
61	57	73	90	6	0	100	0	1
61	57	72	90	6	0	100	0	1
61	57	69	90	6	0	100	0	1
61	57	65	90	6	0	100	0	1
61	57	65	90	6	0	100	0	1
61	57	64	90	6	0	100	0	1
61	57	64	90	6	0	100	0	1
61	57	63	90	6	0	100	0	1
61	57	62	90	6	0	100	0	1
61	57	61	90	6	0	100	0	1
61	57	61	90	6	0	100	0	1
61	57	61	90	6	0	100	0	1
61	57	61	90	6	0	100	0	1
61	57	61	90	6	0	100	0	1
61	57	61	90	6	0	100	0	1
61	57	61	90	6	0	100	0	1
61	57	61	90	6	0	100	0	1
61	57	61	90	6	0	100	0	1
61	57	61	90	6	0	100	0	1
61	57	61	90	6	0	100	0	1
61	57	61	90	6	0	100	0	1
61	57	62	90	6	0	100	0	1
61	57	66	90	6	0	100	0	1
61	57	69	90	6	0	100	0	1
61	57	69	90	6	0	100	0	1
61	57	70	90	6	0	100	0	1
61	57	72	90	6	0	100	0	1
61	57	72	90	6	0	100	0	1
61	57	76	90	6	0	100	0	1
61	57	77	90	6	0	100	0	1
61	57	78	90	6	0	100	0	1
61	57	78	90	6	0	100	0	1
61	57	79	90	6	0	100	0	1
61	57	81	90	6	0	100	0	1
61	57	82	90	6	0	100	0	1
61	57	83	90	6	0	100	0	1
61	57	86	90	6	0	100	0	1
61	57	88	90	6	0	100	0	1
61	57	88	90	6	0	100	0	1
61	57	89	90	6	0	100	0	1
61	57	89	90	6	0	100	0	1
61	57	89	90	6	0	100	0	1
61	57	88	90	6	0	100	0	1
61	57	87	90	6	0	100	0	1
61	57	81	90	6	0	100	0	1
61	57	65	90	6	0	100	0	1
61	57	54	90	6	0	100	0	1
61	57	45	90	6	0	100	0	1
61	57	40	90	6	0	100	0	1
61	57	34	90	6	0	100	0	1
61	57	26	90	6	0	100	0	1
61	57	26	90	6	0	100	0	1
61	57	25	90	6	0	100	0	1
61	57	25	90	6	0	100	0	1
61	57	21	90	6	0	100	0	1
61	57	15	90	6	0	100	0	1
61	57	12	90	6	0	100	0	1
61	57	12	90	6	0	100	0	1
61	57	12	90	6	0	100	0	1
61	57	11	90	6	0	100	0	1
61	57	10	90	6	0	100	0	1
61	57	10	90	6	0	100	0	1
61	57	10	90	6	0	100	0	1
61	57	10	90	6	0	100	0	1
61	57	10	90	6	0	100	0	1
61	57	10	91	6	0	100	0	1
61	57	10	93	6	0	100	0	1
61	57	10	100	6	0	100	0	1
61	57	10	100	6	0	100	0	1
61	57	10	100	6	0	100	0	1
61	57	10	91	6	0	100	0	1
61	57	10	74	6	0	100	0	1
61	57	10	74	6	0	100	0	1
61	57	10	74	6	0	100	0	1
61	57	10	74	6	0	100	0	1
61	57	10	74	6	0	100	0	1
61	57	10	74	6	0	100	0	1
61	57	10	74	6	0	100	0	1
61	57	10	74	6	0	100	0	1
61	57	10	74	6	0	100	0	1
61	57	10	74	13	0	100	0	1
61	57	10	74	18	0	100	0	1
61	57	10	74	28	0	100	0	1
61	57	10	74	31	0	100	0	1
61	57	10	74	34	0	100	0	1
61	57	10	74	34	0	100	0	1
61	57	10	74	34	0	100	0	1
61	57	10	74	34	0	100	0	1
61	57	10	74	34	0	100	0	1
61	57	10	74	28	0	100	0	1
61	57	10	74	25	0	100	0	1
61	57	10	74	25	0	100	0	1
61	57	10	74	39	0	100	0	1
61	57	10	74	61	0	100	0	1
61	57	10	74	61	0	100	0	1
61	57	10	74	61	0	100	0	1
61	57	10	74	61	0	100	0	1
61	57	10	74	76	0	100	0	1
61	57	10	74	98	0	100	0	1
61	57	10	74	99	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	57	10	74	100	0	100	0	1
61	56	10	74	100	0	100	0	1
61	56	10	74	100	0	100	0	1
61	55	10	74	100	0	100	0	1
61	54	10	74	100	0	100	0	1
61	54	10	74	100	0	100	0	1
61	54	10	74	100	0	100	0	1
61	53	10	74	100	0	100	0	1
61	52	10	74	100	0	100	0	1
61	47	10	74	100	0	100	0	1
61	45	10	74	100	0	100	0	1
61	45	10	74	100	0	100	0	1
61	44	10	74	100	0	100	0	1
61	44	10	74	100	0	100	0	1
61	44	10	74	100	0	100	0	1
61	44	10	74	100	0	100	0	1
61	42	10	74	100	0	100	0	1
61	42	10	74	100	0	100	0	1
61	41	10	74	100	0	100	0	1
61	40	10	74	100	0	100	0	1
61	39	10	74	100	0	100	0	1
61	39	10	74	100	0	100	0	1
61	36	10	74	100	0	100	0	1
61	35	10	74	100	0	100	0	1
61	35	10	74	100	0	100	0	1
61	35	10	74	100	0	100	0	1
61	35	10	74	100	0	100	0	1
61	35	10	74	100	0	100	0	1
61	35	10	74	100	0	100	0	1
61	33	10	74	100	0	100	0	1
61	28	10	74	100	0	100	0	1
61	23	10	74	100	0	100	0	1
61	20	10	74	100	0	100	0	1
61	20	10	74	100	0	100	0	1
61	20	10	74	100	0	100	0	1
61	20	10	74	100	0	100	0	1
61	20	10	74	100	0	100	0	1
61	20	10	74	100	0	100	0	1
61	20	10	74	100	0	100	0	1
61	19	10	74	100	0	100	0	1
61	18	10	74	100	0	100	0	1
61	17	10	74	100	0	100	0	1
61	13	10	74	100	0	100	0	1
61	12	10	74	100	0	100	0	1
61	10	10	74	100	0	100	0	1
61	9	10	74	100	0	100	0	1
61	8	10	74	100	0	100	0	1
61	6	10	74	100	0	100	0	1
61	6	10	74	100	0	100	0	1
61	5	10	74	100	0	100	0	1
61	5	10	74	100	0	100	0	1
61	5	10	74	100	0	100	0	1
61	5	10	74	100	0	100	0	1
61	4	10	74	100	0	100	0	1
61	3	10	74	100	0	100	0	1
61	1	10	74	100	0	100	0	1
61	1	10	74	100	0	100	0	1
61	1	10	74	100	0	100	0	1
61	1	10	74	100	0	100	0	1
61	1	10	74	100	0	100	0	1
61	1	10	74	100	0	100	0	1
61	1	10	74	100	0	100	0	1
61	1	10	74	100	0	100	0	1
61	0	10	74	100	0	100	0	1
61	0	10	74	100	0	100	0	1
61	0	10	74	100	0	100	0	1
61	0	10	74	100	0	100	0	1
61	0	10	74	100	0	100	0	1
61	0	10	74	100	0	100	0	1
61	0	10	74	100	0	100	0	1
61	0	10	74	100	0	100	0	1
61	0	10	74	100	0	100	0	1
61	0	10	74	100	0	100	0	1
61	0	10	74	100	0	100	0	1
61	0	10	74	100	0	100	0	1
61	0	10	74	100	0	100	0	1
61	0	10	74	100	0	100	0	1
61	0	10	74	100	0	100	0	1
61	0	10	74	100	0	100	0	1
61	0	10	74	100	0	100	0	1
61	0	10	74	100	0	100	0	1
61	0	10	74	100	0	100	0	1
61	0	10	74	100	0	100	0	1
61	0	10	74	100	0	100	0	1
61	0	10	74	100	1	100	0	1
61	0	10	74	100	1	100	0	1
61	0	10	74	100	2	100	0	1
61	0	10	74	100	2	100	0	1
61	0	10	74	100	2	100	0	1
61	0	10	74	100	2	100	0	1
61	0	10	74	100	2	100	0	1
61	0	10	74	100	2	100	0	1
61	0	10	74	100	2	100	0	1
61	0	10	74	100	2	100	0	1
61	0	10	74	100	2	100	0	1
61	0	10	74	100	2	100	0	1
61	0	10	74	100	2	100	0	1
61	0	10	74	100	2	100	0	1
61	0	10	75	100	2	100	0	1
61	0	10	76	100	2	100	0	1
61	0	10	77	100	2	100	0	1
61	0	10	79	100	2	100	0	1
61	0	10	80	100	2	100	0	1
61	0	10	80	100	2	100	0	1
61	0	10	81	100	2	100	0	1
61	0	10	81	100	2	100	0	1
61	0	10	82	100	2	100	0	1
61	0	10	83	100	2	100	0	1
61	0	10	83	100	2	100	0	1
61	0	10	84	100	2	100	0	1
61	0	10	88	100	2	100	0	1
61	0	10	91	100	2	100	0	1
61	0	10	91	100	2	100	0	1
61	0	10	93	100	2	100	0	1
61	0	10	94	100	2	100	0	1
61	0	10	96	100	2	100	0	1
61	0	10	97	100	2	100	0	1
61	0	10	97	100	2	100	0	1
61	0	10	98	100	2	100	0	1
61	0	10	98	100	2	100	0	1
61	0	10	99	100	2	100	0	1
61	0	10	100	100	2	100	0	1
61	0	10	100	100	2	100	0	1
61	0	10	100	100	2	100	0	1
61	0	10	100	100	2	100	0	1
61	0	10	100	100	2	100	0	1
61	0	10	100	100	2	100	0	1
61	0	10	100	100	2	100	0	1
61	0	10	100	100	2	100	0	1
61	0	10	99	100	2	100	0	1
61	0	10	99	100	2	100	0	1
61	0	10	98	100	2	100	0	1
61	0	10	98	100	2	100	0	1
61	0	10	98	100	2	100	0	1
61	0	10	98	100	2	100	0	1
61	0	10	97	100	2	100	0	1
61	0	10	96	100	2	100	0	1
61	0	10	95	100	2	100	0	1
61	0	10	91	100	2	100	0	1
61	0	10	88	100	2	100	0	1
61	0	10	87	100	2	100	0	1
61	0	10	87	100	2	100	0	1
61	0	10	87	100	2	100	0	1
61	0	10	83	100	2	100	0	1
61	0	10	76	100	2	100	0	1
61	0	10	73	100	2	100	0	1
61	0	10	72	100	2	100	0	1
61	0	10	72	100	2	100	0	1
61	0	10	72	100	2	100	0	1
61	0	10	72	100	2	100	0	1
61	0	10	72	100	2	100	0	1
61	0	10	72	100	2	100	0	1
61	0	10	80	100	2	100	0	1
61	0	10	91	100	2	100	0	1
61	0	10	100	100	2	100	0	1
61	0	10	100	100	2	100	0	1
61	0	10	100	100	2	100	0	1
61	0	10	100	100	2	100	0	1
61	0	10	100	100	2	100	0	1
61	0	10	100	100	2	100	0	1
61	0	10	100	100	2	100	0	1
61	0	10	100	100	2	100	0	1
61	0	10	100	100	2	100	0	1
61	0	10	100	100	2	100	0	1
61	0	10	100	100	2	100	0	1
61	0	10	98	100	2	100	0	1
61	0	10	98	100	2	100	0	1
61	0	10	98	100	2	100	0	1
61	0	10	98	100	2	100	0	1
61	0	10	98	100	2	100	0	1
61	0	10	98	100	2	100	0	1
61	0	10	98	100	2	100	0	1
61	0	10	98	100	2	100	0	1
61	0	10	98	100	2	100	0	1
61	0	10	98	100	2	100	0	1
61	0	10	98	100	2	100	0	1
61	0	10	98	100	2	100	0	1
61	0	10	98	100	2	100	0	1
61	0	10	98	100	2	100	0	1
61	0	10	98	100	2	100	0	1
61	0	10	98	100	4	100	0	1
61	0	10	98	100	8	100	0	1
61	0	10	98	100	9	100	0	1
61	0	10	98	100	9	100	0	1
61	0	10	98	100	10	100	0	1
61	0	10	98	100	11	100	0	1
61	0	10	98	100	13	100	0	1
61	0	10	98	100	13	100	0	1
61	0	10	98	100	13	100	0	1
61	0	10	98	100	14	100	0	1
61	0	10	98	100	15	100	0	1
61	0	10	98	100	16	100	0	1
61	0	10	98	100	16	100	0	1
61	0	10	98	100	16	100	0	1
61	0	10	98	100	16	100	0	1
61	0	10	98	100	16	100	0	1
61	0	10	98	100	15	100	0	1
61	0	10	98	100	14	100	0	1
61	0	10	98	100	12	100	0	1
61	0	10	98	100	9	100	0	1
61	0	10	98	100	9	100	0	1
61	0	10	98	100	9	100	0	1
61	0	10	98	100	9	100	0	1
61	0	10	98	100	9	100	0	1
61	0	10	98	100	9	100	0	1
61	0	10	98	100	9	100	0	1
61	0	10	98	100	10	100	0	1
61	0	10	98	100	11	100	0	1
61	0	10	98	100	11	100	0	1
61	0	10	98	100	12	100	0	1
61	0	10	98	100	13	100	0	1
61	0	10	98	100	13	100	0	1
61	0	10	98	100	13	100	0	1
61	0	10	98	100	14	100	0	1
61	0	10	98	100	14	100	0	1
61	0	10	98	100	15	100	0	1
61	0	10	98	100	15	100	0	1
61	0	10	98	100	15	100	0	1
61	0	10	98	100	16	100	0	1
61	0	10	98	100	16	100	0	1
61	0	10	98	100	17	100	0	1
61	0	10	98	100	17	100	0	1
61	0	10	98	100	17	100	0	1
61	0	10	98	100	17	100	0	1
61	0	10	98	100	18	100	0	1
61	0	10	98	100	19	100	0	1
61	0	10	98	100	19	100	0	1
61	0	10	98	100	20	100	0	1
61	0	10	98	100	20	100	0	1
61	0	10	98	100	20	100	0	1
61	0	10	98	100	20	100	0	1
61	0	10	98	100	20	100	0	1
61	0	10	98	100	21	100	0	1
61	0	10	98	100	21	100	0	1
61	0	10	98	100	21	100	0	1
61	0	10	98	100	20	100	0	1
61	0	10	98	100	20	100	0	1
61	0	10	98	100	19	100	0	1
61	0	10	98	100	18	100	0	1
61	0	10	98	100	18	100	0	1
61	0	10	98	100	17	100	0	1
61	0	10	98	100	15	100	0	1
61	0	10	98	100	10	100	0	1
61	0	10	98	100	9	100	0	1
61	0	10	98	100	9	100	0	1
61	0	10	98	100	9	100	0	1
61	0	10	98	100	9	100	0	1
61	0	10	98	100	9	100	0	1
61	0	10	98	100	9	100	0	1
61	0	10	98	100	9	100	0	1
61	0	10	98	100	10	100	0	1
61	0	10	98	100	15	100	0	1
61	0	10	98	100	15	100	0	1
61	0	10	98	100	16	100	0	1
61	0	10	98	100	17	100	0	1
61	0	10	98	100	17	100	0	1
61	0	10	98	100	18	100	0	1
61	0	10	98	100	19	100	0	1
61	0	10	98	100	20	100	0	1
61	0	10	98	100	20	100	0	1
61	0	10	98	100	20	100	0	1
61	0	10	98	100	21	100	0	1
61	0	10	98	100	21	100	0	1
61	0	10	98	100	22	100	0	1
61	0	10	98	100	23	100	0	1
61	0	10	98	100	24	100	0	1
61	0	10	98	100	24	100	0	1
61	0	10	98	100	25	100	0	1
61	0	10	98	100	25	100	0	1
61	0	10	98	100	25	100	0	1
61	0	10	98	100	25	100	0	1
61	0	10	98	100	25	100	0	1
61	0	10	98	100	25	100	0	1
61	0	10	98	100	25	100	0	1
61	0	10	98	100	25	100	0	1
61	0	10	98	100	24	100	0	1
61	0	10	98	100	24	100	0	1
61	0	10	98	100	23	100	0	1
61	0	10	98	100	22	100	0	1
61	0	10	98	100	20	100	0	1
61	0	10	98	100	20	100	0	1
61	0	10	98	100	19	100	0	1
61	0	10	98	100	18	100	0	1
61	0	10	98	100	18	100	0	1
61	0	10	98	100	17	100	0	1
61	0	10	98	100	17	100	0	1
61	0	10	98	100	16	100	0	1
61	0	10	98	100	15	100	0	1
61	0	10	98	100	14	100	0	1
61	0	10	98	100	13	100	0	1
61	0	10	98	100	13	100	0	1
61	0	10	98	100	12	100	0	1
61	0	10	98	100	12	100	0	1
61	0	10	98	100	11	100	0	1
61	0	10	98	100	11	100	0	1
61	0	10	98	100	11	100	0	1
61	0	10	98	100	11	100	0	1
61	0	10	98	100	11	100	0	1
61	0	10	98	100	11	100	0	1
61	0	10	98	100	11	100	0	1
61	0	10	98	100	11	100	0	1
