dimmer/1	dimmer/2	dimmer/3	dimmer/4	dimmer/5	dimmer/6	dimmer/7	dimmer/8	relay/17	relay/18	relay/19	relay/20	relay/21	relay/22	relay/23	relay/24	print_pos
0	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
0	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
5	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
21	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
31	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
37	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
41	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
42	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
43	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
43	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
43	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
45	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
46	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
46	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
46	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
46	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
46	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
46	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
46	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
46	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
46	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
46	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
46	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
46	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
43	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
40	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
39	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
36	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
35	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
35	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	0	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	87	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	85	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	84	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	83	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	81	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	78	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	75	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	72	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	69	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	65	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	61	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	54	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	50	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	46	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	43	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	40	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	39	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	39	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	39	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	36	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	35	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	35	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	38	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	43	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	46	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	50	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	50	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	49	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	47	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	46	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	46	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	48	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	46	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	43	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	40	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	38	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	38	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	38	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	44	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	54	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	63	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	69	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	76	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	81	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	89	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	94	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	96	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	39	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	42	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	43	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	43	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	43	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	43	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	45	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	46	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	48	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	49	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	50	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	50	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	50	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	50	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	50	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	50	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	50	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	50	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	50	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	50	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	50	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	53	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	56	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	58	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	61	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	66	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	69	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	72	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	75	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	78	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	81	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	83	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	85	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	87	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	91	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	93	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	94	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	96	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	98	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	100	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	100	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	100	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	100	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	100	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	100	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	100	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	100	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	100	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	100	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	100	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	100	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	100	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	98	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	97	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	96	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	96	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	96	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	96	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	96	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	96	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	96	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	96	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	96	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	96	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	96	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	96	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	96	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	96	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	96	0	67	1	1	0	1	1	0	0	1	0
34	0	97	0	0	96	0	67	1	1	0	1	1	0	0	1	0
